Buffer_ID,Day,MinvonTime_Start_Number,MaxvonTime_End_Number,Time,Jurisdiction_ID,Waterbody_ID,Relevant
90,15-07-28,9.78,17.25,-1,J54129,,False
90,15-07-28,9.78,17.25,-1,,329459118,False
90,15-07-28,9.78,17.25,-1,,329459118,False
90,15-07-28,9.78,17.25,-1,,329459118,False
90,15-07-28,9.78,17.25,-1,,,False
90,15-07-28,9.78,17.25,-1,,,False
90,15-07-28,9.78,17.25,-1,,329459118,False
90,15-07-28,9.78,17.25,-1,,329459118,False
90,15-07-28,9.78,17.25,-1,,329520002,False
90,15-07-28,9.78,17.25,-1,,,False
90,15-07-28,9.78,17.25,-1,,329459118,False
90,15-07-28,9.78,17.25,-1,,329459118,False
90,15-07-28,9.78,17.25,-1,,329520002,False
90,15-07-28,9.78,17.25,-1,,329459116B,False
90,15-07-28,9.78,17.25,-1,,,False
90,15-07-28,9.78,17.25,-1,,,False
48,15-07-30,10.50,15.25,-1,,,False
48,15-07-30,10.50,15.25,-1,,,False
48,15-07-30,10.50,15.25,-1,,,False
48,15-07-30,10.50,15.25,-1,,,False
48,15-07-30,10.50,15.25,-1,J54181,,False
48,15-07-30,10.50,15.25,-1,,,False
48,15-07-30,10.50,15.25,-1,,,False
96,15-07-31,14.34,16.59,-1,J54130,-1,True
96,15-07-31,14.34,16.59,-1,J54130,0,False
96,15-07-31,14.34,16.59,-1,,329216611,False
96,15-07-31,14.34,16.59,-1,,329216611,True
96,15-07-31,14.34,16.59,-1,,328961720B,False
96,15-07-31,14.34,16.59,-1,,328961720A,False
96,15-07-31,14.34,16.59,-1,,328961720B,False
96,15-07-31,14.34,16.59,-1,,,False
96,15-07-31,14.34,16.59,-1,,,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,329216611,False
96,15-08-01,9.66,16.84,-1,,329523068,False
96,15-08-01,9.66,16.84,-1,,328974235B,False
96,15-08-01,9.66,16.84,-1,J54145,329216611,True
96,15-08-01,9.66,16.84,-1,J54129,329216611,True
96,15-08-01,9.66,16.84,-1,J54130,329216611,True
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,0,False
96,15-08-01,9.66,16.84,-1,,328974235B,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,0,False
96,15-08-01,9.66,16.84,-1,J54129,329216611,True
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,0,False
96,15-08-01,9.66,16.84,-1,J54131,329216611,True
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,J54130,329216611,True
96,15-08-01,9.66,16.84,-1,J54129,329216611,True
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,J54159,,False
96,15-08-01,9.66,16.84,-1,,328961720B,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,329216611,False
96,15-08-01,9.66,16.84,-1,,,False
96,15-08-01,9.66,16.84,-1,,329216611,False
142,15-08-01,12.17,16.11,-1,J54130,328961702A,True
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,329246297,True
142,15-08-01,12.17,16.11,-1,J54159,328961702A,True
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54129,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,J54130,328974235C,True
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,J54130,329216611,True
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54129,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54159,329246297,True
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54129,328961702A,True
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,J54130,328961702A,True
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,329069248,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,-1,False
142,15-08-01,12.17,16.11,-1,J54130,328961702A,True
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54181,329518145B,True
142,15-08-01,12.17,16.11,-1,,-1,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54130,328961702A,True
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,J54159,,False
142,15-08-01,12.17,16.11,-1,,328961702A,True
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,329069272,False
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54129,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,0,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,J54130,328961702A,True
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54130,328961702A,True
142,15-08-01,12.17,16.11,-1,J54173,328961702A,True
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,J54130,328974235B,True
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,J54130,,False
142,15-08-01,12.17,16.11,-1,,,False
142,15-08-01,12.17,16.11,-1,,328961702A,True
142,15-08-01,12.17,16.11,-1,,328961702A,False
142,15-08-01,12.17,16.11,-1,J54130,328961702A,True
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,329563838,False
90,15-08-01,10.04,17.34,-1,,329518145B,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,J54181,329518145B,True
90,15-08-01,10.04,17.34,-1,,329518145B,False
90,15-08-01,10.04,17.34,-1,,329459116C,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,J54182,329459118,True
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,,329459116B,False
90,15-08-01,10.04,17.34,-1,,329518145B,False
90,15-08-01,10.04,17.34,-1,,329459116C,False
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,J54182,329459118,True
90,15-08-01,10.04,17.34,-1,J54155,,False
90,15-08-01,10.04,17.34,-1,J54145,329459116B,True
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,J54170,,False
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,,329518145B,False
90,15-08-01,10.04,17.34,-1,,329459116C,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,,329459116C,False
90,15-08-01,10.04,17.34,-1,,329519995,False
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,329459116B,False
90,15-08-01,10.04,17.34,-1,,,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,,329459118,False
90,15-08-01,10.04,17.34,-1,,329459118,False
444,15-08-01,7.01,14.51,-1,J54131,329518145B,True
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,329518145B,False
444,15-08-01,7.01,14.51,-1,,329518145B,False
444,15-08-01,7.01,14.51,-1,J54131,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,329518145B,False
444,15-08-01,7.01,14.51,-1,J54129,329459116B,True
444,15-08-01,7.01,14.51,-1,J54129,329518145B,True
444,15-08-01,7.01,14.51,-1,J54131,,False
444,15-08-01,7.01,14.51,-1,J54129,329086711,True
444,15-08-01,7.01,14.51,-1,J54131,329518145B,True
444,15-08-01,7.01,14.51,-1,J54129,329518145B,True
444,15-08-01,7.01,14.51,-1,J54129,329518145B,True
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,J54129,329518145B,True
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,J54129,329459116B,True
444,15-08-01,7.01,14.51,-1,J54129,329518145B,True
444,15-08-01,7.01,14.51,-1,,329518145B,False
444,15-08-01,7.01,14.51,-1,J54129,329459116B,True
444,15-08-01,7.01,14.51,-1,J54131,329518145B,True
444,15-08-01,7.01,14.51,-1,J54176,,False
444,15-08-01,7.01,14.51,-1,J54129,329459116A,True
444,15-08-01,7.01,14.51,-1,,329459116B,False
444,15-08-01,7.01,14.51,-1,J54131,329459116A,True
444,15-08-01,7.01,14.51,-1,,329518145B,False
444,15-08-01,7.01,14.51,-1,J54129,329459116B,True
444,15-08-01,7.01,14.51,-1,,328961767A,False
444,15-08-01,7.01,14.51,-1,J54129,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,J54129,,False
444,15-08-01,7.01,14.51,-1,J54131,329563838,True
444,15-08-01,7.01,14.51,-1,J54131,329459116A,True
444,15-08-01,7.01,14.51,-1,J54129,329459116B,True
444,15-08-01,7.01,14.51,-1,,-1,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,J54129,329518145B,True
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,,,False
444,15-08-01,7.01,14.51,-1,J54129,329518145B,True
42,15-08-02,9.76,16.76,-1,J54145,,False
42,15-08-02,9.76,16.76,-1,,329216611,False
42,15-08-02,9.76,16.76,-1,J54181,,False
42,15-08-02,9.76,16.76,-1,,,False
42,15-08-02,9.76,16.76,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,0,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329459116A,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,J54130,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329518145B,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,J54145,329216611,True
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,328974235B,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329523065,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,J54130,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,329216611,False
49,15-08-02,9.00,15.09,-1,,,False
49,15-08-02,9.00,15.09,-1,,,False
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,-1,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,J54129,-1,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,329216611,False
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,J54130,-1,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,True
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54145,328961702A,True
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54130,-1,False
142,15-08-02,10.15,16.54,-1,J54129,,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,-1,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,,-1,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,328974235B,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54129,,False
142,15-08-02,10.15,16.54,-1,J54129,328961702A,True
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54145,,False
142,15-08-02,10.15,16.54,-1,J54130,328974235B,True
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,329069248,False
142,15-08-02,10.15,16.54,-1,J54159,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54159,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54128,328961702A,True
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,J54130,329069272,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,329246297,True
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,True
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54129,328961702A,True
142,15-08-02,10.15,16.54,-1,J54130,328961702A,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,328974235B,True
142,15-08-02,10.15,16.54,-1,J54159,,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,,,False
142,15-08-02,10.15,16.54,-1,J54159,-1,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,J54130,,False
142,15-08-02,10.15,16.54,-1,,328961702A,False
142,15-08-02,10.15,16.54,-1,J54130,329246297,True
142,15-08-02,10.15,16.54,-1,,328961702A,False
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,,,False
28,15-08-02,10.50,17.25,-1,J54182,329459118,True
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,J54182,,False
28,15-08-02,10.50,17.25,-1,,329459116B,True
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,J54170,,False
28,15-08-02,10.50,17.25,-1,J54182,,False
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,J54181,,False
28,15-08-02,10.50,17.25,-1,,329459117,False
28,15-08-02,10.50,17.25,-1,J54181,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,329093898,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,329093897,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,329093898,False
307,15-08-02,10.75,15.37,-1,J54129,329093898,True
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,329093898,False
307,15-08-02,10.75,15.37,-1,,329093898,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,329093898,True
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,329093898,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,J54130,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,J54129,329093898,True
307,15-08-02,10.75,15.37,-1,J54129,329093898,True
307,15-08-02,10.75,15.37,-1,J54130,328974235B,True
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,329093898,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,J54130,,False
307,15-08-02,10.75,15.37,-1,,329093898,False
307,15-08-02,10.75,15.37,-1,,,False
307,15-08-02,10.75,15.37,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,329262641,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,329216611,False
96,15-08-03,9.14,14.84,-1,,328974966,False
96,15-08-03,9.14,14.84,-1,,328961720B,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,0,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,,329216611,False
96,15-08-03,9.14,14.84,-1,,,False
96,15-08-03,9.14,14.84,-1,J54130,329216611,True
96,15-08-03,9.14,14.84,-1,J54181,,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,-1,False
176,15-08-03,11.68,17.46,-1,,-1,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,-1,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,J54145,-1,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,329246297,False
176,15-08-03,11.68,17.46,-1,,-1,False
176,15-08-03,11.68,17.46,-1,,-1,False
176,15-08-03,11.68,17.46,-1,,-1,False
176,15-08-03,11.68,17.46,-1,J54139,,False
176,15-08-03,11.68,17.46,-1,J54145,-1,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,,,False
176,15-08-03,11.68,17.46,-1,J54145,-1,False
46,15-08-03,10.92,16.00,-1,,,False
46,15-08-03,10.92,16.00,-1,,,False
46,15-08-03,10.92,16.00,-1,,329216611,False
46,15-08-03,10.92,16.00,-1,,,False
46,15-08-03,10.92,16.00,-1,,329216611,False
46,15-08-03,10.92,16.00,-1,,,False
46,15-08-03,10.92,16.00,-1,,,False
46,15-08-03,10.92,16.00,-1,J54126,,False
46,15-08-03,10.92,16.00,-1,,,False
46,15-08-03,10.92,16.00,-1,,329216611,False
46,15-08-03,10.92,16.00,-1,,,False
444,15-08-03,11.00,21.00,-1,J54131,329518145B,True
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,J54131,,False
444,15-08-03,11.00,21.00,-1,,329148311,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,0,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,J54130,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,328961767A,False
444,15-08-03,11.00,21.00,-1,J54129,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,J54131,329518145B,True
444,15-08-03,11.00,21.00,-1,,,False
444,15-08-03,11.00,21.00,-1,J54129,329459116B,True
